,QueryID,QueryText,QueryImages,Label
28650,941,WHAT ? @user @user @user @user url,raw_images/images_otweet_DataC/14767.png,0.0
28700,415,"@user @user There's a better way . Show evidence of Mueller's Treason , and arrest Mueller forthwith . Hey look , what's this ? ! url",raw_images/images_otweet_DataC/36575.png,0.0
28750,269,Where was the outrage from #Resistance when Obama blocked Cubans ? url #DNCForum #MAGA #Trump #Refugees url,raw_images/images_otweet_DataC/9788.png,0.0
28800,1136,@user @user @user @user That's one quarter . Obama had even better quarters - start bragging when he keeps it rolling like that for a year . url,raw_images/images_otweet_DataC/21283.png,0.0
28850,1246,@user @user @user @user @user Here's some more facts ass hat url,raw_images/images_otweet_DataC/24306.png,0.0
28900,1466,Crazy Biased Media is building a narrative that North Korea just surfaced out of nowhere - and is blaming Trump . Here's short history lesson url,raw_images/images_otweet_DataC/36964.png,0.0
28950,225,Check out silly Trump troll -> @user . He actually believes Twitter was in existence in 1996 . Trumpers will believe anything ! url,raw_images/images_otweet_DataC/35749.png,0.0
29000,1433,@user @user @user @user You are making a fool of yourself . url,raw_images/images_otweet_DataC/3925.png,0.0
29050,446,And you Democrats want her for our next president ? #NeverHillary url,raw_images/images_otweet_DataC/9558.png,0.0
29100,1978,@user #Trump's all about the wall . But we do know he's ripping some of the best you have from their #DACA families and sending them back after years of contributing in a big way to your society both culturally and financially . url,raw_images/images_otweet_DataC/32887.png,0.0
29150,607,Thank u . @user 4 ur honest words #TrumpWins4USA url,raw_images/images_otweet_DataC/20344.png,0.0
29200,97,@user @user crap ! Almost forgot to knock out that bullshit about Margaret Sanger url,raw_images/images_otweet_DataC/29048.png,0.0
29250,542,"MT @user : Gun control is not about the guns , it's about control . #2ADefenders #TCOT url #2A #PJNET",raw_images/images_otweet_DataC/8867.png,0.0
29300,1437,Great news ! #MAGA url,raw_images/images_otweet_DataC/522.png,0.0
29350,865,"That awkward moment when Obama says he "" fundamentally disagrees "" with Trump's travel ban having created it in the first place . url",raw_images/images_otweet_DataC/42634.png,0.0
29400,47,"Yeah , What She Said ! #PresidentTrump #BlackLivesMatter #MAGA #TrumpTrain url",raw_images/images_otweet_DataC/7747.png,0.0
29450,875,@user Didn't you circulate this in 2008 ? url,raw_images/images_otweet_DataC/3440.png,0.0
29500,545,"Our commonsense , conservative reforms have transformed Wisconsin into a top 10 state for business , veterans benefits , quality of health care and more ! We're moving #WIForward url",raw_images/images_otweet_DataC/317.png,0.0
29550,1403,@user @user @user Nope and I don't deal in fake news url,raw_images/images_otweet_DataC/9290.png,0.0
29600,1055,@user @user A little chart for your education url,raw_images/images_otweet_DataC/25222.png,0.0
29650,1655,@user @user @user We will remember you . url,raw_images/images_otweet_DataC/13366.png,0.0
29700,1099,"I will forever , anytime I see Ted Cruz trending , always link this again . ' You do not have the legal right to touch your own junk ' - Ted Cruz url",raw_images/images_otweet_DataC/33145.png,0.0
29750,1940,"@user @user Clinton Foundation isn't really a ' charity ' , so what is it .. url",raw_images/images_otweet_DataC/28540.png,0.0
29800,1925,#BREAKING : Trump children's ski trip cost taxpayers over $ 300k for security : report url url,raw_images/images_otweet_DataC/18635.png,0.0
29850,630,@user @user Obamacare is not dead . But you know what is ? The GOP url,raw_images/images_otweet_DataC/21137.png,0.0
29900,1289,"@user @user When hitlery's Plan to bring in 630,000 refugees ( 70-80 % fighting age men ) was disclosed , Trump became my candidate . #MAGA url",raw_images/images_otweet_DataC/36643.png,0.0
29950,489,@user Still pushing the phony CNN pictures from hours beforehand ? This #FakeNews was debunked . Trump's crowd went all the way back 2 the monument . url,raw_images/images_otweet_DataC/21736.png,0.0
30000,1936,My statement on an upcoming vote to repeal #Obamacare url,raw_images/images_otweet_DataC/6892.png,0.0
30050,308,@user Like The NYT ? They apologized to Trump for being biased . Here's who's pushing the Russian angle . url,raw_images/images_otweet_DataC/41244.png,0.0
30100,648,"Hillary Clinton in November Are we going to elect A Liar , A murder and A thief to the White House ? url",raw_images/images_otweet_DataC/19070.png,0.0
30150,1161,. @user Superdelegate Erin Bilbray was at the NV Convention & speaks the truth @user url,raw_images/images_otweet_DataC/43005.png,0.0
30200,742,"The $ 6 billion missing from the State Department , according to the agency's own inspector general : url",raw_images/images_otweet_DataC/12532.png,0.0
30250,1832,"According to NPR , 54 % of mass shootings between 2009 and 2016 were carried out by someone with a previous history of domestic abuse . url",raw_images/images_otweet_DataC/17953.png,0.0
30300,1041,All these shooters were democrats . Why not have a autopsy or a drug test to verrify these claims ? url,raw_images/images_otweet_DataC/12147.png,0.0
30350,121,#BetterNamesForHillarysBook Take What You Can Get url,raw_images/images_otweet_DataC/44685.png,0.0
30400,1499,Just a friendly reminder ... url,raw_images/images_otweet_DataC/15832.png,0.0
30450,1591,"When liberals talk of slavery they never talk of the millions enslaved today by Muslims , as that doesn't fit the anti-white narrative . url",raw_images/images_otweet_DataC/2389.png,0.0
30500,48,@user @user @user Are you sure uts a felony I dont remember bill being chafed with a felony for an NDA url,raw_images/images_otweet_DataC/42644.png,0.0
30550,936,"WATCH : GOP lawmaker calls reporter "" fake news "" after being pressed on claim that "" many "" mass shooters are Dems url url",raw_images/images_otweet_DataC/25826.png,0.0
30600,1430,#TaxReform is all about helping middle income families keep more of their hard-earned paychecks . url,raw_images/images_otweet_DataC/34394.png,0.0
30650,615,"@user @user @user Beware of wolves in sheep's clothing . Bernie Sanders ( I ) is Kremlin backed stooge who has NRA blood on his hands . For the last 30 years he voted to benefit NRA and not the victims of gun violence . "" When Someone Shows you Who they are , Believe them the First Time . "" ~ Maya Angelou url",raw_images/images_otweet_DataC/34947.png,0.0
30700,1987,"@user @user @user @user Thanks @user ! This pic will cheer up my mom , whose stage 4 ovarian cancer treatments will end when @user ' s dad cuts Medicare . The chemo might not have worked anyway so putting our tax dollars to good use - for Ivanka's ski vacay & Korea - will warm moms heart url",raw_images/images_otweet_DataC/25237.png,0.0
30750,598,@user @user @user This is what parents are allowing from their own kids & adults are following them like a is a #BillyGrahamRevival url,raw_images/images_otweet_DataC/10274.png,0.0
30800,1917,@user @user Wonder why #MSM & #leftie #snowflakes aren't freaking and calling for riots over Japan's NO #Islam policy #hypocrites url,raw_images/images_otweet_DataC/1930.png,0.0
30850,449,@user @user Explain this fool ... url,raw_images/images_otweet_DataC/32052.png,0.0
30900,1567,The discourse is healthy url,raw_images/images_otweet_DataC/38989.png,0.0
30950,913,"Next on the GOP agenda is cutting social security , medicare & medicaid . Because , you know , we can't afford it . url",raw_images/images_otweet_DataC/1382.png,0.0
31000,416,Average federal welfare benefits - immigrant-headed households . url,raw_images/images_otweet_DataC/13502.png,0.0
31050,146," No , pumpkin . Daddy gets paid to hide Donald Trump's ties to Russia .  url",raw_images/images_otweet_DataC/29664.png,0.0
31100,187,really odd recent trend of right-wing pundits saying Collusion Is Actually Fine url,raw_images/images_otweet_DataC/22562.png,0.0
31150,860,"Read this to see Trump's incoherence but this is interesting . HRC frames min wage for middle class , not anti-poverty url",raw_images/images_otweet_DataC/17895.png,0.0
31200,87,My considered response to the Trump campaign's statement on Trump's birther mischief & POTUS : ' Fuck you . ' url,raw_images/images_otweet_DataC/1008.png,0.0
31250,288,If you looking to get away from islam .. look no further than Japan .. Probably the strictest country in the world url,raw_images/images_otweet_DataC/44469.png,0.0
31300,374,@user @user @user Like this poor guy ? ? WAKE UP url,raw_images/images_otweet_DataC/5074.png,0.0
31350,1502,Just saw another Hypocrite politician on T . V @user @user @user Come on Bob @user #AnotherExample #Reset url,raw_images/images_otweet_DataC/39741.png,0.0
31400,1384,@user @user @user @user If Democrats could reason they wouldn't be Democrats . url,raw_images/images_otweet_DataC/41672.png,0.0
31450,216,@user @user LIBS url,raw_images/images_otweet_DataC/3409.png,0.0
31500,1472,@user hillary signed a deal horrible deal w Russia ! ! We will not forget url,raw_images/images_otweet_DataC/19071.png,0.0
31550,732,CFO Anosike says things like inaugurations and marches / protests help to explain the -5.8 % drop in Metrorail ridership as compared to last year . #WMATA url,raw_images/images_otweet_DataC/19416.png,0.0
31600,1318,@user Stop tending to other peoples ' garden and explain why you gave nukes to North Korea : url,raw_images/images_otweet_DataC/7480.png,0.0
31650,1724,@user Obama administration knew about NK's miniaturized nukes in 2013 do nothing deadbeat idiots url,raw_images/images_otweet_DataC/33455.png,0.0
31700,622,Reminder : Chelsea Clinton stole money from Haiti to pay for her wedding Angela M Kellyanne Conway The Kremlin James Comey Sarah Sanders url,raw_images/images_otweet_DataC/36022.png,0.0
31750,1735,"@user Hey "" Mate "" Like I told the other guy , what money is worth from year to year changes . Ergo , Obama added less than Bush #ratio url",raw_images/images_otweet_DataC/7351.png,0.0
31800,341,"@user @user Islam is evil and crazy.There is no prophet or god named Muhammed-but there is "" ham "" in MuHAMmad ! #pigf * ckers url",raw_images/images_otweet_DataC/5620.png,0.0
31850,1512,"At the end of the day this is the only "" crowd size "" that matters The American people have spoken PresidentTrump #SpicerFacts #SeanSpicer url",raw_images/images_otweet_DataC/31596.png,0.0
31900,1535,"@user Sadly for you , you can't blame your own parents because you're "" grown "" and yet can't read #sad url",raw_images/images_otweet_DataC/30977.png,0.0
31950,1167,@user @user @user Communist Muslim interchangeable when it comes to their ultimate goal of shredding our Constitution . url,raw_images/images_otweet_DataC/40669.png,0.0
32000,372,"@user @user @user Oh , this is what ur talking about . False , what a surprise . url",raw_images/images_otweet_DataC/9745.png,0.0
32050,863,"@user @user @user @user Can't help it if you are so totally ignorant . You saying Obama could see 2 years into the future ? There is NO #MuslimBan , BTW . url",raw_images/images_otweet_DataC/25944.png,0.0
32100,1338,"Earlier today , @user Mike Pence tweeted a message of optimism , celebrating Fiat Chrysler's decision "" to move their entire production line from MEXICO TO MICHIGAN . "" url",raw_images/images_otweet_DataC/19804.png,0.0
32150,1625,@user @user It's absolute insanity to speak of saving lives when pushing the racist baby killing agenda started by Sanger and others .. liberal Hypocrisy at its worst .. url,raw_images/images_otweet_DataC/20145.png,0.0
32200,1005,@user violent criminals and medicated mentally ill should NOT have guns of any type ... background check should clear firearm purchase for 90 days ... registration and confiscation are tools of dictators url,raw_images/images_otweet_DataC/10520.png,0.0
32250,891,"@user @user @user @user Mr . Mayor , Big Cities like in Japan don't have Problems with Islam & Muslims because : url",raw_images/images_otweet_DataC/17347.png,0.0
32300,1814,Try to keep up @user I know it's hard because Hillary is good at being sneaky @user url,raw_images/images_otweet_DataC/14578.png,0.0
32350,996,"@user Oh wow , it's even worse , they had restrictions in place before the Speaker welcomed him . LOL url",raw_images/images_otweet_DataC/14955.png,0.0
32400,1493,Bernie Sanders ' statement on Hillary Clinton's policy speech dings her on Iraq and Libya url,raw_images/images_otweet_DataC/19726.png,0.0
32450,156,"HILARIOUS ! @user fighting among themselves & rep using "" RACIST "" in 2011 #birtherism url url",raw_images/images_otweet_DataC/11782.png,0.0
